Age,Gender,Experience,Income,Family,CCAvg,Education,Mortgage,Home Ownership,Personal Loan,Securities Account,CD Account,Online,CreditCard
31,2,4,54.0,2,1.0,2,109,0,0,0,0,0.0,1
41,2,16,154.0,1,7.0,1,0,0,0,0,0,0.0,1
47,2,22,42.0,3,2.7,2,0,0,0,0,0,1.0,0
37,2,13,195.0,2,6.5,1,635,0,0,0,0,1.0,0
53,2,23,80.0,1,3.0,3,0,0,0,0,0,1.0,1
49,2,22,81.0,3,2.0,2,0,0,0,0,0,1.0,0
62,2,36,89.0,2,2.0,1,0,0,0,0,0,1.0,1
33,2,9,61.0,3,2.6,2,0,0,0,0,0,1.0,0
54,2,24,25.0,4,0.4,3,0,0,0,0,0,0.0,1
27,2,3,43.0,3,0.1,2,163,0,0,0,0,1.0,0
60,2,35,122.0,1,2.6,1,352,0,0,0,0,0.0,0
29,2,5,160.0,1,4.3,1,385,0,0,0,0,1.0,0
56,2,32,83.0,4,1.6,2,0,0,0,0,0,0.0,0
55,2,30,79.0,2,0.0,3,0,0,0,0,0,0.0,0
45,2,19,30.0,3,0.5,2,0,0,0,0,0,1.0,1
33,2,9,145.0,1,4.3,1,437,0,0,0,0,1.0,0
45,2,21,151.0,2,3.3,1,328,0,0,0,0,0.0,0
44,2,18,14.0,2,0.1,3,98,0,0,0,0,0.0,1
37,2,11,19.0,3,0.2,2,0,0,0,0,0,1.0,0
42,2,16,55.0,1,0.7,3,135,0,0,0,0,1.0,0
33,2,8,182.0,1,8.6,1,0,0,0,0,0,0.0,0
61,2,36,78.0,3,0.5,1,0,0,0,0,0,1.0,1
31,2,7,42.0,1,2.4,2,0,0,0,0,0,1.0,1
54,2,29,44.0,2,2.3,3,187,0,0,0,0,1.0,0
62,2,38,195.0,4,5.2,3,522,0,1,0,1,1.0,1
61,2,36,53.0,3,0.5,2,0,0,0,0,0,1.0,0
66,2,41,65.0,3,2.4,1,0,0,0,0,0,0.0,0
38,2,12,43.0,4,0.2,1,0,0,0,0,0,0.0,0
55,2,29,38.0,4,1.5,3,0,0,0,0,0,0.0,1
60,2,36,50.0,1,1.8,3,0,0,0,0,0,1.0,0
23,2,-2,81.0,2,1.8,2,0,0,0,0,0,0.0,0
29,2,3,41.0,1,1.9,3,0,0,0,0,0,1.0,1
35,2,10,73.0,3,2.3,1,0,0,0,0,0,1.0,0
53,2,27,31.0,2,0.4,3,104,0,0,0,0,0.0,1
32,2,7,84.0,3,0.6,2,0,0,0,0,0,1.0,1
38,2,14,95.0,2,1.9,1,0,0,0,0,0,1.0,1
44,2,18,162.0,4,1.3,1,301,0,1,0,0,0.0,0
43,2,18,60.0,2,2.2,3,115,0,0,0,0,0.0,0
52,2,25,43.0,3,1.0,2,165,0,0,0,1,1.0,1
31,2,7,38.0,1,1.8,2,182,0,0,0,1,1.0,1
47,2,22,82.0,1,2.9,1,276,0,0,0,0,1.0,0
42,2,18,52.0,4,1.9,1,0,0,0,0,0,1.0,0
57,2,33,43.0,3,1.5,1,168,0,0,0,0,0.0,1
33,2,8,82.0,1,2.6,2,0,0,0,1,1,1.0,1
35,2,10,161.0,1,4.1,1,0,0,0,1,0,1.0,0
56,2,30,24.0,2,0.7,2,0,0,0,0,0,1.0,0
57,2,32,102.0,1,2.6,1,0,0,0,0,0,1.0,0
25,2,-1,53.0,3,2.4,2,0,0,0,0,0,0.0,0
53,2,28,85.0,1,1.2,1,0,0,0,0,0,0.0,0
59,2,33,111.0,3,4.4,1,0,0,0,0,0,1.0,0
56,2,32,90.0,2,0.3,1,0,0,0,0,0,1.0,1
54,2,28,94.0,2,1.1,1,188,0,0,0,0,0.0,0
48,2,23,63.0,4,3.6,3,0,0,0,0,0,0.0,0
55,2,30,153.0,2,2.8,2,0,0,1,1,1,1.0,0
33,2,7,39.0,2,2.0,3,0,0,0,0,0,0.0,0
46,2,21,205.0,2,8.8,1,181,0,0,1,0,1.0,0
42,2,18,142.0,1,3.4,1,496,0,0,0,0,1.0,0
49,2,25,163.0,2,0.4,1,0,0,0,1,0,0.0,0
42,2,17,113.0,3,1.0,1,0,0,0,1,0,1.0,0
46,2,21,64.0,1,2.9,1,0,0,0,0,0,1.0,1
65,2,40,20.0,3,0.1,3,0,0,0,0,0,0.0,1
50,2,24,179.0,1,1.0,1,0,0,0,0,0,1.0,0
54,2,24,91.0,2,4.5,3,90,0,0,0,0,1.0,0
42,2,18,103.0,1,3.33333333333333,1,0,0,1,1,1,1.0,1
57,2,33,80.0,4,1.6,2,0,0,0,0,0,0.0,0
61,2,35,38.0,2,0.3,1,0,0,0,0,0,0.0,0
60,2,34,44.0,1,0.2,1,0,0,0,0,0,0.0,1
40,2,14,164.0,1,4.3,2,0,0,1,0,0,0.0,0
33,2,7,81.0,3,1.6,1,0,0,0,0,0,1.0,1
37,2,13,95.0,2,1.7,2,83,0,0,0,0,0.0,0
52,2,28,44.0,3,1.9,2,0,0,0,0,0,0.0,1
33,2,7,88.0,3,1.6,1,0,0,0,0,0,1.0,1
62,2,36,148.0,3,7.0,2,0,0,1,0,0,1.0,0
63,2,37,11.0,1,0.8,2,102,0,0,0,0,0.0,1
55,2,25,92.0,1,3.0,3,158,0,0,0,0,0.0,1
33,2,9,74.0,3,2.6,2,0,0,0,0,0,1.0,0
25,2,1,72.0,3,0.8,1,0,0,0,0,0,1.0,0
55,2,31,63.0,3,2.66666666666667,1,0,0,0,0,0,1.0,0
29,2,3,172.0,2,4.5,1,415,0,0,0,0,1.0,0
45,2,21,183.0,2,1.4,1,0,0,0,0,0,1.0,1
60,2,34,40.0,1,2.5,3,166,0,0,0,0,1.0,0
44,2,18,68.0,4,2.9,1,0,0,0,1,0,0.0,1
48,2,23,78.0,4,3.6,3,0,0,0,0,0,1.0,0
57,2,32,68.0,2,3.7,1,184,0,0,0,0,0.0,0
58,2,32,49.0,1,1.4,1,99,2,0,0,0,1.0,1
58,2,33,39.0,2,2.3,3,0,2,0,0,0,1.0,0
44,2,20,151.0,1,3.5,1,392,2,0,0,0,1.0,0
54,2,28,159.0,2,0.5,1,461,2,0,0,0,1.0,0
59,2,33,89.0,4,1.9,2,0,2,0,0,0,1.0,1
63,2,37,105.0,4,1.7,3,244,2,0,0,0,0.0,1
61,2,35,78.0,2,2.0,1,0,2,0,0,0,1.0,1
58,2,32,128.0,2,2.7,1,344,2,0,0,0,0.0,0
44,2,20,81.0,4,0.8,1,228,2,0,0,0,0.0,1
53,2,29,50.0,4,0.1,3,152,2,0,0,0,1.0,0
63,2,39,38.0,3,0.1,3,178,2,0,0,0,1.0,1
41,2,17,119.0,2,6.1,1,263,2,0,1,0,1.0,0
50,2,26,110.0,3,1.8,2,0,2,0,0,0,1.0,0
51,2,25,29.0,1,1.4,3,102,2,0,0,0,0.0,1
47,2,22,19.0,1,0.4,3,0,2,0,0,0,1.0,0
46,3,21,38.0,1,2.4,1,130,3,0,0,0,1.0,0
50,3,24,31.0,1,0.3,3,0,3,0,0,0,0.0,0
33,3,9,14.0,4,0.7,2,105,3,0,0,0,1.0,0
34,3,8,39.0,4,0.2,1,115,3,0,0,0,1.0,0
34,3,9,141.0,2,4.9,3,0,0,1,0,0,0.0,1
28,3,2,33.0,3,1.0,1,167,3,0,0,0,1.0,0
29,3,5,92.0,2,0.6,1,0,2,0,0,0,1.0,0
52,3,26,78.0,3,3.0,2,0,2,0,0,0,0.0,0
47,3,22,42.0,3,2.7,2,0,2,0,0,0,1.0,1
41,3,16,15.0,2,0.3,2,83,2,0,0,0,0.0,0
58,3,32,48.0,1,2.8,2,0,2,0,0,0,1.0,0
37,3,12,63.0,3,2.3,1,0,2,0,0,0,1.0,0
57,3,33,149.0,1,4.7,1,0,2,0,1,0,0.0,0
63,3,39,49.0,1,0.8,1,103,2,0,0,0,1.0,0
60,3,35,125.0,2,3.9,1,0,2,0,0,0,0.0,0
50,3,25,58.0,1,1.3,2,0,2,0,0,0,1.0,0
60,3,35,48.0,3,1.5,1,0,2,0,0,0,1.0,0
54,3,30,75.0,2,3.2,3,0,2,0,0,0,0.0,1
28,3,4,114.0,2,0.2,1,0,2,0,0,0,1.0,0
45,3,21,134.0,4,5.5,2,0,0,1,0,1,1.0,1
28,3,2,111.0,4,2.3,3,0,3,0,0,0,1.0,0
54,3,29,62.0,4,3.8,2,149,3,0,0,0,1.0,0
42,3,18,45.0,1,0.7,1,0,3,0,1,0,1.0,0
30,3,4,113.0,2,0.2,1,0,3,0,0,0,1.0,0
61,3,36,128.0,1,2.6,1,0,3,0,0,0,1.0,0
64,3,38,168.0,4,5.7,3,0,0,1,0,0,1.0,0
38,3,13,81.0,1,4.0,3,206,0,0,1,0,1.0,0
39,3,14,75.0,1,0.1,2,297,0,0,0,0,0.0,1
54,3,29,21.0,4,0.1,3,0,0,0,0,0,0.0,0
59,3,33,83.0,3,4.4,1,0,0,0,0,0,1.0,0
39,3,15,121.0,1,3.5,1,368,0,0,1,0,1.0,0
63,3,33,40.0,4,1.66666666666667,3,0,0,0,0,0,1.0,0
31,3,5,101.0,1,2.9,3,170,0,0,1,0,0.0,0
56,3,26,90.0,2,4.5,3,0,0,0,0,0,0.0,0
47,3,20,68.0,1,2.66666666666667,2,0,0,0,0,0,1.0,1
28,3,3,74.0,2,1.8,2,221,0,0,1,0,0.0,0
32,3,8,74.0,4,0.1,2,257,0,0,0,0,0.0,1
54,3,30,51.0,2,3.2,3,0,0,0,0,0,0.0,0
29,3,5,149.0,1,1.5,1,0,0,0,0,0,1.0,0
39,3,15,31.0,1,1.4,3,88,0,0,0,0,1.0,1
26,3,0,85.0,2,1.6,3,0,0,0,0,0,0.0,0
29,3,-1,62.0,2,1.75,3,0,0,0,0,0,0.0,1
46,3,21,44.0,1,0.3,1,110,0,0,1,0,1.0,0
38,3,13,63.0,3,0.5,3,190,0,0,1,1,1.0,1
55,3,31,23.0,2,0.3,1,0,0,0,0,0,1.0,1
48,3,22,40.0,3,2.2,2,87,0,0,0,0,1.0,0
36,3,10,78.0,2,4.5,3,204,0,0,0,0,1.0,1
39,3,13,40.0,3,0.9,3,129,0,0,0,0,1.0,0
40,3,16,78.0,4,2.4,1,0,0,0,1,1,1.0,0
55,3,29,71.0,3,0.3,2,0,0,0,0,0,0.0,1
61,3,35,23.0,3,0.3,3,0,0,0,0,0,1.0,0
57,3,33,15.0,2,0.3,1,0,0,0,0,0,1.0,0
56,3,31,28.0,1,1.3,1,138,0,0,0,0,0.0,1
31,3,5,23.0,3,1.0,1,95,0,0,0,0,0.0,0
61,3,31,19.0,1,1.5,3,0,0,0,0,0,1.0,0
58,3,32,42.0,3,1.4,3,158,0,0,0,0,0.0,1
43,3,18,113.0,2,0.4,1,325,0,0,1,0,0.0,0
29,3,5,34.0,4,0.4,2,0,0,0,0,0,0.0,1
50,3,23,19.0,1,0.5,2,104,0,0,0,0,0.0,1
49,3,25,43.0,1,1.6,2,0,0,0,0,0,1.0,1
43,3,18,179.0,3,1.2,1,0,0,1,1,1,1.0,0
58,3,32,44.0,3,2.2,3,0,0,0,0,0,0.0,0
41,3,16,21.0,2,0.1,2,0,0,0,0,0,0.0,0
65,3,40,115.0,1,2.5,1,174,0,0,0,0,0.0,1
52,3,27,81.0,4,3.8,2,0,0,0,0,0,0.0,1
55,3,31,91.0,2,2.8,1,0,0,0,0,0,0.0,0
49,3,25,30.0,4,0.9,2,0,0,0,0,0,0.0,1
52,3,22,55.0,3,1.4,3,0,0,0,0,0,1.0,0
56,3,31,48.0,2,2.1,3,0,0,0,0,0,0.0,1
30,3,4,23.0,4,0.3,2,121,0,0,0,0,0.0,0
36,3,10,21.0,3,0.1,2,0,0,0,0,0,0.0,0
41,3,17,55.0,2,1.7,1,0,0,0,0,0,0.0,0
42,3,15,21.0,3,1.0,2,0,0,0,0,0,1.0,0
60,3,34,40.0,3,2.2,3,0,0,0,1,0,1.0,0
44,3,20,30.0,4,0.3,1,0,0,0,0,0,0.0,1
34,3,9,78.0,3,0.6,2,0,0,0,0,0,1.0,0
56,3,32,65.0,2,3.2,3,0,0,0,0,0,1.0,0
31,3,5,50.0,4,2.1,3,209,0,0,0,0,1.0,0
29,3,4,55.0,4,2.0,2,0,0,0,1,0,1.0,0
31,3,5,111.0,2,0.2,1,0,0,0,0,0,0.0,0
36,3,10,21.0,3,0.1,2,0,0,0,0,0,0.0,1
42,3,16,65.0,3,0.5,3,256,0,0,0,0,1.0,0
64,3,39,114.0,1,0.8,3,0,0,0,0,0,1.0,0
61,3,36,54.0,3,0.9,3,179,0,0,0,0,1.0,0
35,3,11,75.0,2,1.7,2,0,0,0,0,0,1.0,0
28,3,2,13.0,4,0.4,1,0,0,0,0,0,0.0,1
38,3,14,54.0,2,0.6,3,218,0,0,0,0,0.0,0
44,3,17,22.0,3,1.0,2,126,0,0,0,0,1.0,1
45,3,20,198.0,2,2.8,1,0,0,0,0,0,1.0,1
46,3,20,18.0,1,0.2,1,0,0,0,0,0,1.0,1
57,3,32,74.0,4,0.7,1,0,0,0,0,0,0.0,1
40,3,14,61.0,4,0.2,3,0,0,0,0,0,1.0,0
38,3,12,64.0,2,1.8,1,0,0,0,0,0,0.0,0
39,3,14,10.0,2,0.3,2,0,0,0,1,0,0.0,1
23,3,-2,82.0,2,1.8,2,0,0,0,1,0,0.0,1
47,3,22,61.0,3,2.7,2,168,0,0,0,0,1.0,1
32,3,7,83.0,2,2.5,1,148,0,0,1,0,1.0,0
30,3,5,73.0,3,2.6,3,0,0,0,0,0,1.0,0
54,3,30,22.0,2,0.4,1,89,0,0,0,0,1.0,0
25,3,0,91.0,2,1.8,2,321,0,0,0,0,0.0,0
60,3,34,65.0,3,2.2,3,94,0,0,1,1,0.0,1
61,3,36,13.0,3,0.5,1,0,0,0,0,0,1.0,0
36,3,11,103.0,1,4.6,1,255,0,0,0,0,1.0,0
52,3,26,95.0,1,0.3,1,0,0,0,0,0,1.0,0
33,3,7,31.0,4,1.0,1,0,0,0,0,0,1.0,1
57,3,31,131.0,3,0.6,1,0,0,1,0,0,1.0,0
34,3,8,175.0,4,1.1,3,0,0,1,1,1,1.0,1
50,3,24,38.0,4,0.1,1,0,0,0,0,0,1.0,0
43,3,18,104.0,3,1.0,1,0,0,0,0,0,1.0,0
34,3,10,114.0,3,3.3,3,0,0,1,0,0,0.0,0
26,3,1,38.0,4,1.7,2,0,0,0,0,0,1.0,0
26,3,0,30.0,4,1.3,3,0,0,0,0,0,1.0,1
48,3,22,19.0,2,0.1,3,106,0,0,0,0,0.0,0
49,3,25,25.0,4,1.0,1,0,0,0,0,0,1.0,1
47,3,22,124.0,4,5.0,3,0,0,1,0,0,0.0,0
43,3,19,20.0,3,0.5,1,0,0,0,0,0,0.0,0
40,3,15,83.0,1,1.0,3,0,0,0,0,0,0.0,0
31,3,5,18.0,4,0.3,2,0,0,0,0,0,0.0,1
27,3,1,99.0,1,3.0,3,149,0,1,0,0,0.0,1
55,3,29,62.0,3,0.3,2,0,0,0,0,0,1.0,0
54,3,30,24.0,1,0.1,2,0,0,0,0,0,0.0,0
23,3,-1,13.0,4,1.0,1,84,0,0,0,0,1.0,0
54,3,28,64.0,2,0.8,3,0,0,0,1,0,1.0,0
57,3,33,62.0,3,2.66666666666667,1,240,0,0,0,0,0.0,0
41,3,15,158.0,1,4.7,2,0,0,1,1,1,0.0,1
28,3,4,88.0,1,5.4,1,0,0,0,0,0,1.0,0
33,3,7,28.0,4,0.8,1,0,0,0,0,0,1.0,0
51,3,27,52.0,2,1.0,3,0,0,0,0,0,0.0,0
28,3,4,82.0,4,0.0,1,0,0,0,0,0,1.0,1
63,3,37,140.0,2,6.9,1,97,0,0,0,0,0.0,1
29,3,4,80.0,1,0.8,2,0,0,0,0,0,1.0,1
62,3,38,58.0,4,1.2,2,228,0,0,0,0,0.0,1
51,3,25,180.0,1,1.7,1,0,0,0,0,0,1.0,0
52,3,28,55.0,1,1.6,2,227,0,0,0,0,0.0,0
43,3,16,65.0,3,2.66666666666667,2,100,0,0,0,0,0.0,0
39,3,12,62.0,3,2.33333333333333,2,0,0,0,0,0,0.0,0
35,3,9,23.0,4,0.3,1,0,0,0,0,0,0.0,0
34,3,10,35.0,1,1.7,1,0,0,0,0,0,1.0,0
49,3,24,35.0,4,0.2,2,0,0,0,0,0,0.0,1
43,3,18,74.0,4,0.4,1,0,0,0,0,0,0.0,0
48,3,24,14.0,3,0.4,1,0,0,0,0,0,1.0,0
30,3,4,83.0,2,1.5,3,199,0,0,0,0,0.0,1
46,3,21,71.0,4,1.9,3,0,0,0,0,0,0.0,0
43,3,17,53.0,2,0.7,1,130,0,0,1,0,1.0,0
27,3,3,103.0,2,0.6,1,84,0,0,0,0,0.0,0
39,3,15,109.0,1,1.7,1,0,0,0,0,0,1.0,0
58,3,33,60.0,2,1.9,2,94,0,0,1,0,1.0,0
44,3,17,12.0,3,0.666666666666667,2,0,0,0,0,0,1.0,0
39,3,15,141.0,2,8.0,1,0,0,0,0,0,1.0,0
35,3,10,128.0,1,3.8,1,0,0,0,0,0,1.0,0
41,3,16,98.0,3,1.0,1,296,0,0,0,0,0.0,0
43,3,18,41.0,1,0.5,3,0,0,0,0,0,0.0,0
55,3,25,90.0,2,4.5,3,0,0,0,0,0,0.0,1
32,3,6,31.0,1,0.3,1,0,0,0,0,0,0.0,0
56,3,26,74.0,1,3.0,3,0,0,0,0,0,0.0,0
30,3,5,83.0,4,1.8,3,0,0,0,0,0,0.0,1
65,3,39,35.0,1,0.5,3,0,0,0,0,0,0.0,0
31,3,7,140.0,1,4.0,1,0,0,0,0,0,0.0,1
41,3,15,65.0,3,0.5,3,0,0,0,0,0,0.0,0
55,3,29,35.0,3,1.4,1,0,0,0,0,0,0.0,0
37,3,7,73.0,4,1.8,3,0,0,0,0,0,1.0,1
34,3,10,29.0,1,1.5,2,0,0,0,0,0,1.0,0
34,3,9,55.0,4,2.0,2,147,0,0,0,0,0.0,1
33,3,9,20.0,4,0.7,2,0,0,0,0,0,1.0,0
48,3,23,70.0,1,2.8,2,0,0,0,0,0,0.0,0
28,3,3,81.0,4,0.2,1,0,0,0,0,0,0.0,0
30,3,4,25.0,2,0.3,1,0,0,0,1,0,1.0,0
44,3,20,119.0,2,7.5,1,239,0,0,0,0,1.0,0
61,3,35,49.0,4,1.7,2,185,0,0,0,0,0.0,0
59,3,33,38.0,1,1.4,1,0,0,0,0,0,1.0,1
33,3,7,80.0,2,1.5,3,0,0,0,0,0,1.0,1
56,3,32,84.0,1,4.3,1,0,0,0,0,0,1.0,1
53,3,29,61.0,4,1.6,2,0,0,0,0,0,1.0,0
43,2,19,60.0,2,2.5,1,0,0,0,1,0,0.0,0
35,2,9,83.0,2,4.5,3,0,0,0,0,0,1.0,0
61,2,35,59.0,1,2.8,2,0,0,0,0,0,0.0,0
39,2,9,32.0,3,2.0,3,116,0,0,0,0,1.0,0
61,2,37,33.0,3,0.1,3,0,0,0,0,0,1.0,0
40,2,15,19.0,4,0.2,3,0,0,0,0,0,1.0,0
34,2,8,14.0,4,0.3,1,0,0,0,0,0,0.0,0
40,2,16,154.0,2,6.1,1,325,0,0,0,0,1.0,0
39,2,15,33.0,1,2.0,2,0,0,0,0,0,0.0,0
61,2,35,28.0,2,0.2,3,135,0,0,0,0,1.0,0
40,2,16,44.0,1,1.8,1,0,0,0,1,0,1.0,0
49,2,23,81.0,2,0.8,3,0,0,0,0,0,0.0,0
43,2,18,29.0,1,0.5,3,0,0,0,0,0,1.0,0
45,2,21,58.0,3,0.3,3,0,0,0,1,0,1.0,0
52,2,28,38.0,4,0.9,2,0,0,0,0,0,0.0,1
32,2,8,82.0,3,1.5,1,0,0,0,0,0,1.0,1
31,2,7,18.0,1,0.4,3,0,0,0,0,0,1.0,0
27,2,2,45.0,2,1.7,2,0,0,0,0,0,0.0,1
33,2,9,64.0,4,3.4,1,0,0,0,0,0,0.0,0
65,2,40,48.0,3,2.4,1,0,0,0,0,0,0.0,1
62,2,37,24.0,1,0.3,3,0,0,0,1,0,1.0,0
55,2,25,65.0,4,2.0,3,0,0,0,0,0,1.0,0
46,2,20,111.0,1,0.0,1,329,0,0,0,0,0.0,0
37,2,12,114.0,3,0.6,2,0,0,0,0,0,1.0,0
60,2,35,39.0,2,1.6,3,0,0,0,0,0,1.0,0
44,2,14,19.0,1,0.75,3,0,0,0,0,0,0.0,1
35,2,9,22.0,3,0.1,2,0,0,0,0,1,1.0,1
52,2,28,49.0,4,1.1,2,0,0,0,0,0,1.0,0
30,2,4,40.0,1,0.3,1,0,0,0,0,0,1.0,0
62,2,36,63.0,1,1.6,1,118,0,0,0,0,1.0,0
41,2,15,55.0,1,2.8,1,0,0,0,0,0,0.0,0
38,2,14,33.0,1,2.0,2,0,0,0,0,0,1.0,0
52,2,26,31.0,4,1.5,3,0,0,0,0,0,1.0,0
48,2,24,24.0,4,0.2,1,0,0,0,0,0,1.0,0
47,2,22,81.0,4,3.6,3,0,0,0,0,0,1.0,1
41,2,17,81.0,1,0.8,2,223,0,0,0,0,1.0,0
44,2,20,113.0,2,3.3,1,0,0,0,0,0,1.0,1
31,2,6,92.0,2,3.3,1,0,0,0,0,0,0.0,0
50,2,25,81.0,1,1.2,1,0,0,0,0,0,0.0,0
36,2,11,101.0,3,1.2,3,0,0,0,1,0,0.0,1
52,2,26,78.0,3,3.0,2,0,0,0,0,0,0.0,1
62,2,38,78.0,2,0.0,3,0,0,0,0,0,1.0,0
55,2,30,35.0,1,1.5,2,118,0,0,0,0,0.0,1
61,2,37,9.0,2,0.3,3,0,0,0,0,0,1.0,0
34,2,7,82.0,4,2.0,2,0,0,0,0,0,1.0,1
34,2,9,41.0,1,2.5,3,0,0,0,0,0,0.0,0
59,2,35,84.0,1,1.8,3,0,0,0,0,0,1.0,0
41,2,17,42.0,4,2.2,2,185,0,0,1,0,1.0,0
33,2,8,54.0,3,2.3,1,0,0,0,0,0,0.0,1
55,2,30,84.0,2,0.0,3,0,0,0,0,0,0.0,0
64,2,40,131.0,1,3.8,1,0,0,0,0,0,0.0,0
44,2,19,85.0,2,3.8,3,0,0,0,0,0,1.0,0
32,2,8,84.0,4,3.4,1,0,0,0,0,0,1.0,0
67,2,41,114.0,4,2.4,3,0,0,0,0,0,1.0,0
40,2,14,61.0,3,0.5,3,0,0,0,0,0,1.0,0
57,2,31,39.0,1,2.2,3,0,0,0,0,0,1.0,1
59,2,35,21.0,2,1.0,1,120,0,0,0,0,1.0,0
43,2,17,111.0,4,5.4,3,0,0,1,0,0,1.0,0
58,2,34,68.0,2,2.8,1,113,3,0,0,0,0.0,0
50,2,23,179.0,4,3.6,2,0,0,1,0,0,1.0,0
35,2,9,85.0,2,1.8,1,0,2,0,0,0,0.0,0
40,2,15,180.0,1,4.1,1,0,2,0,0,0,0.0,0
31,2,5,110.0,2,1.5,3,0,2,0,0,0,1.0,0
32,2,8,65.0,1,1.2,1,268,2,0,0,0,1.0,0
55,2,31,159.0,1,3.9,3,0,0,1,0,0,0.0,0
43,2,19,81.0,2,3.2,1,0,2,0,0,0,1.0,0
31,2,6,132.0,1,3.8,1,0,2,0,0,0,1.0,0
26,2,-1,44.0,1,2.0,2,0,2,0,0,0,0.0,0
58,2,33,98.0,1,2.6,1,0,2,0,0,0,0.0,0
51,2,25,62.0,2,1.5,2,0,2,0,0,0,1.0,1
45,2,21,91.0,1,4.7,1,0,2,0,0,0,1.0,0
56,2,30,29.0,4,0.7,2,87,2,0,0,0,1.0,0
25,2,-1,101.0,4,2.1,3,0,2,0,0,0,0.0,1
38,2,13,65.0,3,0.7,2,0,2,0,0,0,1.0,0
62,2,36,58.0,1,2.8,2,0,2,0,0,0,0.0,1
39,2,13,32.0,2,0.8,3,0,2,0,0,0,1.0,0
56,2,30,140.0,4,0.5,1,292,0,1,0,0,0.0,0
50,2,25,44.0,1,0.3,1,187,3,0,0,0,1.0,1
52,2,27,113.0,1,0.1,3,0,3,0,0,0,0.0,0
53,2,28,38.0,1,1.3,2,0,3,0,0,0,1.0,0
25,2,-1,13.0,4,0.4,1,0,3,0,1,0,0.0,0
44,2,20,62.0,2,2.5,1,0,3,0,1,0,1.0,0
42,2,12,29.0,3,2.0,3,0,3,0,0,0,0.0,0
42,3,16,141.0,3,4.0,2,0,0,1,0,0,0.0,0
63,3,37,132.0,1,4.4,2,0,0,1,0,0,1.0,0
57,1,32,23.0,1,0.3,3,0,0,0,0,0,1.0,1
56,2,32,11.0,2,0.3,1,89,0,0,0,0,0.0,0
60,2,34,90.0,4,1.9,2,0,0,0,0,0,1.0,0
62,2,38,43.0,1,1.9,2,0,0,0,0,0,1.0,0
48,2,22,59.0,4,2.6,1,0,0,0,0,0,1.0,1
37,2,11,28.0,2,0.8,3,0,0,0,0,0,0.0,0
55,2,29,28.0,2,0.7,2,82,0,0,0,0,1.0,1
42,2,17,108.0,3,1.0,1,383,0,0,0,0,1.0,0
39,2,13,78.0,1,2.8,3,0,0,0,0,0,0.0,0
47,2,22,65.0,1,2.4,1,0,0,0,0,0,1.0,0
34,2,10,25.0,4,1.0,1,0,0,0,0,0,1.0,0
48,2,23,108.0,2,3.8,3,0,0,0,0,0,0.0,1
52,2,27,43.0,4,0.2,2,0,0,0,0,0,1.0,0
53,2,29,95.0,4,1.0,2,0,0,0,0,0,1.0,1
49,2,25,24.0,1,0.3,1,0,0,0,0,0,0.0,0
47,2,22,190.0,2,8.8,1,0,0,0,0,0,0.0,0
48,2,24,24.0,1,0.9,3,0,0,0,0,0,0.0,0
38,2,13,41.0,4,1.7,1,0,0,0,0,0,1.0,0
48,2,22,80.0,3,1.1,1,0,0,0,0,0,0.0,0
56,2,26,63.0,3,2.0,3,0,0,0,0,0,1.0,0
65,2,41,79.0,3,2.0,3,0,0,0,0,0,0.0,0
60,3,35,153.0,3,2.0,3,0,0,1,0,0,0.0,1
50,3,25,114.0,1,0.6,1,0,0,0,0,0,0.0,1
41,3,15,120.0,1,5.2,1,0,0,0,0,0,1.0,0
41,3,16,104.0,1,4.0,3,0,0,0,0,1,1.0,1
60,3,35,20.0,1,1.3,1,0,0,0,0,0,1.0,0
57,3,31,41.0,1,1.4,1,0,0,0,1,0,1.0,0
48,3,23,35.0,2,1.3,1,0,0,0,0,0,0.0,0
53,3,27,174.0,1,2.9,2,0,0,1,0,0,1.0,0
42,3,18,164.0,1,1.3,3,0,0,1,1,1,1.0,1
45,3,20,22.0,1,0.1,1,0,0,0,0,0,0.0,0
35,3,10,132.0,1,3.8,1,82,0,0,0,0,0.0,1
34,3,9,32.0,4,1.1,3,0,0,0,0,0,1.0,0
67,3,42,21.0,3,0.1,3,0,0,0,0,0,0.0,1
36,3,9,49.0,2,1.66666666666667,2,0,0,0,0,0,0.0,1
37,3,13,79.0,4,0.1,2,280,0,0,0,0,1.0,0
40,3,14,30.0,2,0.8,3,86,0,0,0,0,0.0,0
35,3,10,118.0,2,7.8,1,358,0,0,0,0,0.0,0
60,3,34,11.0,4,0.7,3,0,0,0,0,0,1.0,0
59,3,29,61.0,3,2.0,3,0,0,0,0,0,1.0,0
35,3,9,43.0,4,1.2,2,0,3,0,1,0,1.0,0
27,3,1,141.0,4,5.1,3,354,0,1,0,0,0.0,0
29,3,3,54.0,4,1.8,3,0,0,0,0,0,0.0,0
35,5,9,33.0,2,0.3,1,0,0,0,1,0,1.0,0
38,5,13,84.0,3,1.2,3,121,0,0,0,0,1.0,1
62,2,37,125.0,1,1.0,3,0,0,1,0,0,1.0,0
43,5,19,110.0,1,3.4,1,0,0,0,0,0,0.0,1
35,5,11,14.0,4,1.0,1,0,0,0,0,1,1.0,1
41,5,15,65.0,2,2.8,1,0,0,0,0,0,1.0,1
65,5,41,78.0,3,2.0,3,0,0,0,0,1,1.0,1
61,5,35,18.0,3,0.3,3,0,0,0,0,0,0.0,0
